folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardnoa35,"Central Apnea Index (NREM, Non-Supine): (Central apneas with >= 3% oxygen desaturation or with arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_snpo_ca3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardnoa5,"Central Apnea Index (NREM, Non-Supine): (Central apneas with no oxygen desaturation threshold used only with arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_snpo_ca0o_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardnop5,"Central Apnea Index (NREM, Non-Supine): (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_snpo_ca0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardrba35,"Central Apnea Index (REM, Supine): (Central apneas with >= 3% oxygen desaturation threshold or with arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpb_ca3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardrba5,"Central Apnea Index (REM, Supine): (Central apneas with no oxygen desaturation threshold used only with arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpb_ca0o_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardrbp5,"Central Apnea Index (REM, Supine): (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpb_ca0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardroa35,"Central Apnea Index (REM, Non-Supine): (Central apneas with >= 3% oxygen desaturation or with arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpo_ca3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardroa5,"Central Apnea Index (REM, Non-Supine): (Central apneas with no oxygen desaturation threshold used only with arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpo_ca0r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,cardrop5,"Central Apnea Index (REM, Non-Supine): (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",cai_srpo_ca0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunrbp5,"Hypopnea Index (NREM, Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of NREM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpb_hp5x0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunrbpa35,"Hypopnea Index (NREM, Supine): (Hypopneas with > 50% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of NREM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpb_hp5x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunrbpa5,"Hypopnea Index (NREM, Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used or with arousal) / hour of NREM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpb_hp5x0r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunrop5,"Hypopnea Index (NREM, Non-Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpo_hp5x0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunropa35,"Hypopnea Index (NREM, Non-Supine): (Hypopneas with > 50% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpo_hp5x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hunropa5,"Hypopnea Index (NREM, Non-Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used or with arousal) / hour of NREM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_snpo_hp5x0r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hurbp25,"Hypopnea Index (REM, Supine): (Hypopneas with > 50% flow reduction and >= 2% oxygen desaturation and with or without arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpb_hp5x2u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hurbp5,"Hypopnea Index (REM, Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpb_hp5x0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hurbpa35,"Hypopnea Index (REM, Supine): (Hypopneas with > 50% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpb_hp5x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hurbpa5,"Hypopnea Index (REM, Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used or with arousal) / hour of REM sleep in supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpb_hp5x0r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,hurop5,"Hypopnea Index (REM, Non-Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpo_hp5x0u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,huropa35,"Hypopnea Index (REM, Non-Supine): (Hypopneas with > 50% flow reduction and >= 3%oxygen desaturation or with arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpo_hp5x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,huropa5,"Hypopnea Index (REM, Non-Supine): (Hypopneas with > 50% flow reduction and no oxygen desaturation threshold used or with arousal) / hour of REM sleep in non-supine position from type II polysomnography","",numeric,number of events per hour,"",hi_srpo_hp5x0r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi35,Obstructive Apnea Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_oa0uhp3x3u_f1t2,"",true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3_nrem5,Obstructive Apnea Hypopnea Index (NREM): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of NREM sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_sn_oa0uhp3x3u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3_nsup5,Obstructive Apnea Hypopnea Index (Non-Supine): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep in non-supine position from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_po_oa0uhp3x3u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3_rem5,Obstructive Apnea Hypopnea Index (REM): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of REM sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_sr_oa0uhp3x3u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3_sup5,Obstructive Apnea Hypopnea Index (Supine): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep in supine position from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_pb_oa0uhp3x3u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3pa5,Obstructive Apnea Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events,numeric,number of events per hour,"",oahi_oa0uhp3x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3pa_nrem5,Obstructive Apnea Hypopnea Index (NREM): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of NREM sleep from type II polysomnography,"",numeric,number of events per hour,"",oahi_sn_oa0uhp3x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3pa_nsup5,Obstructive Apnea Hypopnea Index (Non-Supine): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep in non-supine position from type II polysomnography,"",numeric,number of events per hour,"",oahi_po_oa0uhp3x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3pa_rem5,Obstructive Apnea Hypopnea Index (REM): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of REM sleep from type II polysomnography,"",numeric,number of events per hour,"",oahi_sr_oa0uhp3x3r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,oahi3pa_sup5,Obstructive Apnea Hypopnea Index (Supine): (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep in supine position from type II polysomnography,"",numeric,number of events per hour,"",oahi_pb_oa0uhp3x3r_f1t2,"","",""
